location_name,lat,long,count
রাজশাহী পবা,24.4350479,88.64343079999998,218
রাজশাহী চারঘাট,24.278530800000002,88.75180499999998,149
রাজশাহী গোদাগাড়ী,24.468737899999997,88.4403883,351
রাজশাহী তানোর,24.6359657,88.53719579999999,250
রাজশাহী মোহনপুর,24.544857999999998,88.63619589999998,233
লক্ষ্মীপুর লক্ষ্মীপুর সদর,22.9511825,90.8675134,1874
লক্ষ্মীপুর রায়পুর,22.9758497,90.6962853,326
লক্ষ্মীপুর কমলনগর,22.7844742,90.84845240000001,600
লক্ষ্মীপুর রামগঞ্জ,23.1178544,90.8865834,224
লক্ষ্মীপুর রামগতি,22.6529135,90.9342973,228
জামালপুর জামালপুর সদর,24.8567435,90.03732009999999,671
জামালপুর ইসলামপুর,25.070124800000002,89.7567693,134
জামালপুর দেওয়ানগঞ্জ,25.2124303,89.7567693,127
জামালপুর সরিষাবাড়ী,24.7669433,89.8409152,237
জামালপুর বকশীগঞ্জ,25.184410999999997,89.86805059999998,130
জামালপুর মেলান্দহ,24.98125,89.82708939999998,158
জামালপুর মাদারগঞ্জ,24.8802883,89.7567693,83
কিশোরগঞ্জ কিশোরগঞ্জ সদর,24.4034905,90.7722974,630
কিশোরগঞ্জ পাকুন্দিয়া,24.3087845,90.6962853,197
কিশোরগঞ্জ ইটনা,24.544191899999998,91.0777723,37
কিশোরগঞ্জ মিঠামইন,24.419558300000002,91.06340240000002,41
কিশোরগঞ্জ ভৈরব,24.0441592,90.9856518,374
কিশোরগঞ্জ বাজিতপুর,24.2122461,90.9629523,372
কিশোরগঞ্জ হোসেনপুর,24.4174091,90.6547768,84
কিশোরগঞ্জ করিমগঞ্জ,24.4503945,90.8865834,137
কিশোরগঞ্জ তাড়াইল,24.5452025,90.9247501,67
কিশোরগঞ্জ নিকলী,24.3548728,90.9629523,143
কিশোরগঞ্জ কুলিয়ারচর,24.1532092,90.89612170000001,84
কিশোরগঞ্জ কটিয়াদী,24.245907100000004,90.7937015,411
কিশোরগঞ্জ অষ্টগ্রাম,24.2795348,91.11851429999999,63
নওগাঁ নওগাঁ সদর,24.7813896,88.8838834,668
নওগাঁ বদলগাছী,24.968485,88.9102489,34
নওগাঁ আত্রাই,24.5924732,89.0370477,115
নওগাঁ সাপাহার,25.1341109,88.51785179999999,98
নওগাঁ পোরশা,25.0153328,88.49849909999998,26
নওগাঁ মহাদেবপুর,24.9197919,88.75180499999998,97
নওগাঁ মান্দা,24.7565926,88.7493998,239
নওগাঁ ধামইরহাট,25.150396100000002,88.85150279999998,97
নওগাঁ নিয়ামতপুর,24.8258922,88.53719579999999,67
নওগাঁ রাণীনগর,24.7284859,88.95574979999998,70
নওগাঁ পত্নিতলা,25.064922,88.7301525,7
সুনামগঞ্জ সুনামগঞ্জ সদর,25.016452800000003,91.3855161,580
সুনামগঞ্জ দক্ষিণ সুনামগঞ্জ,24.9211898,91.4241426,381
সুনামগঞ্জ দিরাই,24.7552333,91.40482490000001,161
সুনামগঞ্জ ধর্মপাশা,24.8993243,91.0119509,52
সুনামগঞ্জ শাল্লা,24.6704225,91.26262870000001,74
সুনামগঞ্জ তাহিরপুর,25.099048899999996,91.1755002,252
সুনামগঞ্জ জামালগঞ্জ,24.970664399999997,91.1929114,94
সুনামগঞ্জ জগন্নাথপুর,24.7537103,91.5596117,183
সুনামগঞ্জ ছাতক,24.9427401,91.637215,195
সুনামগঞ্জ বিশ্বম্ভরপুর,25.0987573,91.299939,108
সুনামগঞ্জ দোয়ারাবাজার,25.109403,91.5789994,57
ফেনী ফেনী সদর,22.9710093,91.4241426,1598
ফেনী সোনাগাজী,22.876047699999997,91.3855161,850
ফেনী দাগনভূঞা,22.9720014,91.3083685,297
ফেনী ছাগলনাইয়া,23.0386278,91.5184418,145
ফেনী পরশুরাম,23.209212100000002,91.4241426,86
ফেনী ফুলগাজী,23.1139399,91.4241426,189
পিরোজপুর পিরোজপুর সদর,22.5960257,89.98134449999999,807
পিরোজপুর ভান্ডারিয়া,22.4410669,90.0093266,210
পিরোজপুর নাজিরপুর,22.7867163,89.98134449999999,284
পিরোজপুর কাউখালী,22.6079392,90.04665589999998,115
পিরোজপুর নেছারাবাদ,22.744964399999997,90.1167463,77
পিরোজপুর জিয়ানগর,22.4857641,89.9603461,116
পিরোজপুর মঠবাড়ীয়া,22.2920455,89.95801230000001,5
ঢাকা ঢাকা,23.8820139,90.2807868,30645
ঢাকা সাভার,23.8820139,90.2807868,1745
ঢাকা দোহার,23.6181867,90.1196695,92
ঢাকা নবাবগঞ্জ,23.6917874,90.1682271,167
ঢাকা ধামরাই,23.905949399999997,90.18696440000001,416
ঢাকা কেরাণীগঞ্জ,23.7033938,90.3465971,13
গাইবান্ধা গাইবান্ধা সদর,25.3542429,89.5686271,890
গাইবান্ধা সুন্দরগঞ্জ,25.5643622,89.5190902,301
গাইবান্ধা গোবিন্দগঞ্জ,25.1404178,89.436391,409
গাইবান্ধা পলাশবাড়ী,25.2706473,89.389057,242
গাইবান্ধা ফুলছড়ি,25.2596237,89.64399240000002,100
গাইবান্ধা সাঘাটা,25.1171412,89.5686271,155
গাইবান্ধা সাদুল্লাপুর,25.3909385,89.46594619999998,107
লালমনিরহাট লালমনিরহাট সদর,25.8748188,89.4553088,579
লালমনিরহাট হাতীবান্ধা,26.1422221,89.13486970000001,247
লালমনিরহাট কালীগঞ্জ,25.9685979,89.2657266,110
লালমনিরহাট আদিতমারী,25.9218264,89.3795835,198
লালমনিরহাট পাটগ্রাম,26.356951199999997,89.00837259999999,155
পাবনা পাবনা সদর,24.0232644,89.2657266,1013
পাবনা ফরিদপুর,24.1667488,89.4553088,322
পাবনা সাঁথিয়া,24.0555192,89.54921259999998,377
পাবনা সুজানগর,23.942152899999996,89.4210136,167
পাবনা বেড়া,24.076563,89.61457,238
পাবনা ঈশ্বরদী,24.070031699999998,89.1134166,415
পাবনা চাটমোহর,24.2136905,89.3037147,223
পাবনা ভাঙ্গুড়া,24.2497923,89.40799729999998,158
পাবনা আটঘরিয়া,24.118212300000003,89.2277026,104
সিরাজগঞ্জ সিরাজগঞ্জ,24.452645899999997,89.68162079999998,2701
সিরাজগঞ্জ কামারখন্দ,24.3931712,89.65340289999997,207
সিরাজগঞ্জ শাহজাদপুর,24.190939999999998,89.5874819,327
সিরাজগঞ্জ উল্লাপাড়া,24.357191600000004,89.5308903,379
সিরাজগঞ্জ রায়গঞ্জ,24.4997791,89.5308903,127
সিরাজগঞ্জ কাজীপুর,24.6902079,89.68162079999998,114
সিরাজগঞ্জ বেলকুচি,24.3101137,89.7192132,221
সিরাজগঞ্জ তাড়াশ,24.4308914,89.37247690000001,395
সিরাজগঞ্জ চৌহালি,24.072394,89.7567693,8
গোপালগঞ্জ গোপালগঞ্জ সদর,23.0488146,89.8879304,476
গোপালগঞ্জ কোটালীপাড়া,23.0488497,90.03732009999999,239
গোপালগঞ্জ মুকসুদপুর,23.2632379,89.9066314,110
গোপালগঞ্জ কাশিয়ানী,23.1678457,89.7942892,161
গোপালগঞ্জ টুংগীপাড়া,22.9073374,89.89845079999998,0
ঝিনাইদহ ঝিনাইদহ সদর,23.499124,89.15154759999999,768
ঝিনাইদহ কালীগঞ্জ,23.356251800000003,89.15154759999999,407
ঝিনাইদহ হরিণাকুন্ডু,23.6415283,89.0752499,45
ঝিনাইদহ শৈলকুপা,23.684082800000002,89.24196579999999,283
ঝিনাইদহ কোটচাঁদপুর,23.407528699999997,89.01195809999999,84
ঝিনাইদহ মহেশপুর,23.3303492,88.8263006,143
মাগুরা মাগুরা সদর,23.452716,89.41746409999998,394
মাগুরা শালিখা,23.3571618,89.341667,67
মাগুরা শ্রীপুর,23.595571399999997,89.41746409999998,114
মাগুরা মহম্মদপুর,23.4055777,89.5686271,80
কুমিল্লা কুমিল্লা সদর,23.4613841,91.1640968,1072
কুমিল্লা চান্দিনা,23.489248100000005,91.0083637,244
কুমিল্লা চৌদ্দগ্রাম,23.3057897,91.2698475,311
কুমিল্লা মুরাদনগর,23.7128182,90.9438468,336
কুমিল্লা নাঙ্গলকোট,23.1694062,91.1977158,152
কুমিল্লা বুড়িচং,23.5450599,91.1161166,158
কুমিল্লা লাকসাম,23.2116858,91.1161166,303
কুমিল্লা দাউদকান্দি,23.499517899999997,90.7722974,389
কুমিল্লা সদর দক্ষিণ,23.3066766,91.1544963,398
কুমিল্লা দেবিদ্বার,23.593449,91.0011902,164
কুমিল্লা হোমনা,23.6824728,90.7832908,148
কুমিল্লা মনোহরগঞ্জ,23.1166708,91.0777723,81
কুমিল্লা তিতাস,23.5947484,90.7722974,170
কুমিল্লা ব্রাহ্মণপাড়া,23.6225266,91.1017334,55
কুমিল্লা মেঘনা,23.6248412,90.7010319,114
কুমিল্লা বরুড়া,23.355106399999997,91.0394635,115
নীলফামারী নীলফামারী সদর,25.9893628,88.8263006,403
নীলফামারী সৈয়দপুর,25.7829542,88.8982666,292
নীলফামারী ডোমার,26.154661899999997,88.8070886,116
নীলফামারী কিশোরগঞ্জ,25.9202129,89.0752499,136
নীলফামারী জলঢাকা,26.0196636,89.01659120000001,106
নীলফামারী ডিমলা,26.143960800000002,88.9509626,161
ব্রাহ্মণবাড়িয়া ব্রাহ্মণবাড়িয়া সদর,23.9258247,91.1161166,1567
ব্রাহ্মণবাড়িয়া আশুগঞ্জ,24.0334642,91.02989180000002,146
ব্রাহ্মণবাড়িয়া নাসিরনগর,24.1870015,91.1736994,242
ব্রাহ্মণবাড়িয়া সরাইল,24.074517899999996,91.1113216,190
ব্রাহ্মণবাড়িয়া আখাউড়া,23.8686193,91.2097291,315
ব্রাহ্মণবাড়িয়া কসবা,23.783070000000002,91.1161166,229
ব্রাহ্মণবাড়িয়া নবীনগর,23.8882098,90.9605637,464
ব্রাহ্মণবাড়িয়া বাঞ্ছারামপুর,23.7849672,90.810357,117
ব্রাহ্মণবাড়িয়া বিজয়নগর,24.0141859,91.2265536,109
বান্দরবান বান্দরবান সদর,22.2468484,92.24334870000001,323
বান্দরবান রুমা,21.981000199999997,92.4999918,23
বান্দরবান লামা,21.793747399999997,92.26303929999999,160
বান্দরবান আলীকদম,21.6530087,92.3147677,43
বান্দরবান নাইক্ষ্যংছড়ি,21.426948100000004,92.1757278,106
বান্দরবান রোয়াংছড়ি,22.197522,92.3616203,58
বান্দরবান থানচি,21.821096100000002,92.435696,18
ময়মনসিংহ ময়মনসিংহ সদর,24.7851062,90.35600759999998,893
ময়মনসিংহ ত্রিশাল,24.5712183,90.4125181,187
ময়মনসিংহ গৌরীপুর,24.736913,90.58253590000001,150
ময়মনসিংহ গফরগাঁও,24.4571847,90.54869620000001,224
ময়মনসিংহ ফুলবাড়ীয়া,24.571553299999998,90.2620042,44
ময়মনসিংহ ভালুকা,24.3813087,90.33718890000002,412
ময়মনসিংহ নান্দাইল,24.5687223,90.69035290000001,203
ময়মনসিংহ ধোবাউড়া,25.1169036,90.50688240000001,33
ময়মনসিংহ হালুয়াঘাট,25.117340300000002,90.35600759999998,61
ময়মনসিংহ ফুলপুর,24.9750789,90.3183792,71
ময়মনসিংহ তারাকান্দা,24.8559556,90.4879916,86
ময়মনসিংহ ঈশ্বরগঞ্জ,24.6923421,90.5943697,161
ময়মনসিংহ মুক্তাগাছা,24.7660178,90.2561365,146
দিনাজপুর দিনাজপুর সদর,25.585623899999998,88.6530753,671
দিনাজপুর বিরল,25.6318682,88.53719579999999,185
দিনাজপুর বোচাগঞ্জ,25.7997217,88.46218909999997,21
দিনাজপুর বীরগঞ্জ,25.8934484,88.6723578,202
দিনাজপুর নবাবগঞ্জ,25.3996126,89.1134166,115
দিনাজপুর বিরামপুর,25.386836,88.9701082,100
দিনাজপুর পার্বতীপুর,25.6543901,88.9162387,295
দিনাজপুর হাকিমপুর,25.292669,89.0657027,78
দিনাজপুর কাহারোল,25.8215744,88.57585739999998,68
দিনাজপুর চিরিরবন্দর,25.650337300000004,88.7770522,89
দিনাজপুর ফুলবাড়ী,25.4454443,88.8838834,171
দিনাজপুর খানসামা,25.870639699999998,88.7686382,49
দিনাজপুর ঘোড়াঘাট,25.30525,89.18964299999998,46
নরসিংদী নরসিংদী,23.9192671,90.71764920000001,1644
নরসিংদী মনোহরদী,24.1659585,90.7342734,117
নরসিংদী পলাশ,23.9641782,90.6488505,223
নরসিংদী শিবপুর,24.0230785,90.7722974,364
নরসিংদী রায়পুরা,23.974889899999997,90.8865834,189
নরসিংদী বেলাবো,24.082190399999998,90.8389252,107
হবিগঞ্জ হবিগঞ্জ সদর,24.3512631,91.4241426,890
হবিগঞ্জ লাখাই,24.3050924,91.2698475,131
হবিগঞ্জ মাধবপুর,24.0998223,91.29632690000001,356
হবিগঞ্জ চুনারুঘাট,24.184329199999997,91.48214820000001,283
হবিগঞ্জ বানিয়াচং,24.5063217,91.35656920000001,276
হবিগঞ্জ নবীগঞ্জ,24.567188,91.51360090000001,303
হবিগঞ্জ আজমিরীগঞ্জ,24.5489217,91.2361706,52
হবিগঞ্জ বাহুবল,24.3412478,91.53781090000001,202
কুষ্টিয়া দৌলতপুর,24.020688699999997,88.8455037,340
কুষ্টিয়া ভেড়ামারা,24.0693285,88.99880979999998,116
কুষ্টিয়া কুষ্টিয়া সদর,23.831919199999998,89.0752499,581
কুষ্টিয়া মিরপুর,23.9414957,89.0012007,386
কুষ্টিয়া কুমারখালী,23.8595814,89.239589,178
কুষ্টিয়া খোকসা,23.797376500000002,89.294221,120
টাঙ্গাইল টাঙ্গাইল সদর,24.262769199999997,89.8692203,1034
টাঙ্গাইল মির্জাপুর,24.1052534,90.10505570000001,547
টাঙ্গাইল বাসাইল,24.233097100000002,90.05132459999999,209
টাঙ্গাইল দেলদুয়ার,24.120143399999996,89.9440061,157
টাঙ্গাইল ঘাটাইল,24.4811953,89.9731798,337
টাঙ্গাইল কালিহাতী,24.3579029,89.9440061,516
টাঙ্গাইল ভুয়াপুর,24.466290899999997,89.87039,12
টাঙ্গাইল নাগরপুর,24.0249585,89.8692203,166
টাঙ্গাইল গোপালপুর,24.5628538,89.92765920000001,255
টাঙ্গাইল ধনবাড়ী,24.690533300000002,89.9440061,289
টাঙ্গাইল মধুপুর,24.611863600000003,90.0314865,901
টাঙ্গাইল সখিপুর,24.2864848,90.18696440000001,90
চট্টগ্রাম চন্দনাইশ,22.248930899999998,92.086133,118
চট্টগ্রাম হাটহাজারী,22.5084634,91.8074586,350
চট্টগ্রাম বোয়ালখালী,22.3791057,91.91725190000001,134
চট্টগ্রাম লোহাগাড়া,22.010086899999997,92.1253854,192
চট্টগ্রাম রাঙ্গুনিয়া,22.4872419,92.086133,217
চট্টগ্রাম পটিয়া,22.298056699999997,91.9685826,208
চট্টগ্রাম বাঁশখালী,21.988429800000002,91.949021,250
চট্টগ্রাম সাতকানিয়া,22.1059284,92.086133,264
চট্টগ্রাম রাউজান,22.5368435,91.9294681,199
চট্টগ্রাম আনোয়ারা,22.2337164,91.8659809,188
চট্টগ্রাম ফটিকছড়ি,22.7537259,91.714958,165
চট্টগ্রাম সন্দ্বীপ,22.49194,91.420891,83
চট্টগ্রাম সীতাকুন্ড,22.551278200000002,91.7052325,62
